Geo,Year,Geo_ID,PUMS_Column,PUMS_Estimate,PUMS_MOE,ACS_Estimate,ACS_MOE,Difference
councildist_2023,2023,39,GRPIP35% or more_E,16839.0,812.9836094636725,14043.0,944.0,2796.0
councildist_2023,2023,46,GRPIP35% or more_E,10772.0,644.2803500519126,8636.0,688.0,2136.0
councildist_2023,2023,19,GRPIP<15.0%_E,2736.0,387.69466229911535,1846.0,315.0,890.0
councildist_2023,2023,23,GRPIP<15.0%_E,2562.0,247.9278838221149,1793.0,372.0,769.0
councildist_2023,2023,28,GRPIP<15.0%_E,2601.0,302.62049473598415,3594.0,666.0,-993.0
councildist_2023,2023,44,GRPIP<15.0%_E,4725.0,349.04581367936896,3523.0,466.0,1202.0
councildist_2023,2023,1,HFL1_E,39548.0,1604.2812837174677,34827.0,1653.0,4721.0
councildist_2023,2023,2,HFL1_E,43316.0,1312.148772941364,47795.0,1807.0,-4479.0
councildist_2023,2023,13,HFL1_E,34722.0,1331.6503732075894,37537.0,1041.0,-2815.0
councildist_2023,2023,15,HFL1_E,33520.0,1369.1416924742873,30362.0,1258.0,3158.0
councildist_2023,2023,26,HFL1_E,58848.0,1788.5120086820289,55158.0,1636.0,3690.0
councildist_2023,2023,32,HFL1_E,46462.0,964.6743844928384,48441.0,823.0,-1979.0
councildist_2023,2023,26,HFL2_E,2992.0,583.8618417774895,1938.0,444.0,1054.0
councildist_2023,2023,1,HFL3_E,38853.0,1708.952760566567,47647.0,1996.0,-8794.0
councildist_2023,2023,2,HFL3_E,40797.0,1582.894260827332,33571.0,1942.0,7226.0
councildist_2023,2023,5,HFL3_E,27107.0,1841.0670366659317,30935.0,1773.0,-3828.0
councildist_2023,2023,6,HFL3_E,22892.0,1614.330779086065,27692.0,1813.0,-4800.0
councildist_2023,2023,12,HFL3_E,9727.0,800.0822401901177,13072.0,2483.0,-3345.0
councildist_2023,2023,13,HFL3_E,7650.0,884.4025001867068,5943.0,612.0,1707.0
councildist_2023,2023,15,HFL3_E,12155.0,844.2699476859161,10196.0,848.0,1959.0
councildist_2023,2023,26,HFL3_E,13859.0,1092.8967125018155,19588.0,1270.0,-5729.0
councildist_2023,2023,33,HFL3_E,24065.0,1057.3253893546637,26793.0,1139.0,-2728.0
councildist_2023,2023,37,HFL3_E,9039.0,691.4042419557746,7561.0,701.0,1478.0
councildist_2023,2023,1,HFL4_E,10762.0,951.4817929953437,6616.0,950.0,4146.0
councildist_2023,2023,2,HFL4_E,11774.0,875.6996604049713,14873.0,1257.0,-3099.0
councildist_2023,2023,11,HFL4_E,21895.0,1255.2947598411422,19353.0,1110.0,2542.0
councildist_2023,2023,12,HFL4_E,17379.0,1016.3022435831404,13743.0,1416.0,3636.0
councildist_2023,2023,15,HFL4_E,16544.0,877.6878406152252,22030.0,1327.0,-5486.0
councildist_2023,2023,48,HFL4_E,4564.0,403.10626178742945,5612.0,616.0,-1048.0
councildist_2023,2023,2,HFL6_E,36.0,45.30274307839654,478.0,197.0,-442.0
councildist_2023,2023,12,HFL9_E,2363.0,430.7649569849251,5622.0,1423.0,-3259.0
councildist_2023,2023,13,HFL9_E,2336.0,449.68502554643686,1045.0,252.0,1291.0
councildist_2023,2023,21,HICOV1_E,142994.0,3379.4190389694836,134394.0,4591.0,8600.0
councildist_2023,2023,19,HICOV2_E,13505.0,1065.523336495495,9585.0,1062.0,3920.0
councildist_2023,2023,20,HICOV2_E,15871.0,1338.707084030097,20365.0,1978.0,-4494.0
councildist_2023,2023,21,HICOV2_E,25975.0,1596.006556092725,34387.0,2700.0,-8412.0
councildist_2023,2023,25,HICOV2_E,25361.0,1547.478495365173,20747.0,1729.0,4614.0
councildist_2023,2023,30,HICOV2_E,16412.0,1254.247291605701,13594.0,1403.0,2818.0
councildist_2023,2023,32,HICOV2_E,14178.0,953.1931124012816,11055.0,1242.0,3123.0
councildist_2023,2023,34,HICOV2_E,12041.0,896.3381254279392,15205.0,1430.0,-3164.0
councildist_2023,2023,38,HICOV2_E,13450.0,997.353508947484,16261.0,1432.0,-2811.0
councildist_2023,2023,39,HICOV2_E,8233.0,848.6470236021864,5766.0,757.0,2467.0
councildist_2023,2023,42,HICOV2_E,9486.0,1020.9137573659822,7549.0,831.0,1937.0
councildist_2023,2023,15,"HINCP$10,000-$14,999_E",7587.0,657.7268443151507,9369.0,1012.0,-1782.0
councildist_2023,2023,19,"HINCP$10,000-$14,999_E",2062.0,308.43147525605843,1265.0,247.0,797.0
councildist_2023,2023,33,"HINCP$10,000-$14,999_E",3243.0,419.17382981981734,2259.0,377.0,984.0
councildist_2023,2023,39,"HINCP$10,000-$14,999_E",2650.0,437.57985321441464,1751.0,382.0,899.0
councildist_2023,2023,13,"HINCP$15,000-$24,999_E",5485.0,618.1346135603866,4269.0,549.0,1216.0
councildist_2023,2023,19,"HINCP$15,000-$24,999_E",4371.0,517.2414645490987,2647.0,405.0,1724.0
councildist_2023,2023,33,"HINCP$15,000-$24,999_E",5042.0,543.9973367518634,3918.0,556.0,1124.0
councildist_2023,2023,39,"HINCP$15,000-$24,999_E",3855.0,466.675152033704,2491.0,421.0,1364.0
councildist_2023,2023,19,"HINCP$150,000-$199,999_E",6385.0,510.18189431013866,8174.0,804.0,-1789.0
councildist_2023,2023,40,"HINCP$25,000-$34,999_E",4904.0,477.70266156513935,3779.0,494.0,1125.0
councildist_2023,2023,38,"HINCP$35,000-$49,999_E",5019.0,378.7723410600609,6186.0,727.0,-1167.0
councildist_2023,2023,39,"HINCP$35,000-$49,999_E",4976.0,460.78920496718166,3702.0,531.0,1274.0
councildist_2023,2023,33,"HINCP$75,000-$99,999_E",8126.0,641.4440494216082,6059.0,655.0,2067.0
councildist_2023,2023,19,"HINCP< $10,000_E",3920.0,409.8074603990899,2673.0,424.0,1247.0
councildist_2023,2023,20,"HINCP< $10,000_E",4292.0,469.7997137140859,5607.0,705.0,-1315.0
councildist_2023,2023,33,"HINCP< $10,000_E",5269.0,574.8652662792958,3614.0,502.0,1655.0
councildist_2023,2023,35,"HINCP< $10,000_E",5647.0,532.0307860765416,4483.0,602.0,1164.0
councildist_2023,2023,4,"HINCP>= $200,000_E",46908.0,1930.154304665666,51913.0,2412.0,-5005.0
councildist_2023,2023,7,"HINCP>= $200,000_E",20010.0,964.713806191226,17223.0,1257.0,2787.0
councildist_2023,2023,11,"HINCP>= $200,000_E",6635.0,590.930630571233,8118.0,730.0,-1483.0
councildist_2023,2023,12,"HINCP>= $200,000_E",6313.0,629.4142218539338,3789.0,545.0,2524.0
councildist_2023,2023,13,"HINCP>= $200,000_E",5111.0,538.898721143118,6771.0,669.0,-1660.0
councildist_2023,2023,14,"HINCP>= $200,000_E",2814.0,459.35737878426386,1674.0,524.0,1140.0
councildist_2023,2023,19,"HINCP>= $200,000_E",9121.0,604.3608058957649,10828.0,677.0,-1707.0
councildist_2023,2023,20,"HINCP>= $200,000_E",7837.0,649.8369629878248,5021.0,591.0,2816.0
councildist_2023,2023,26,"HINCP>= $200,000_E",15303.0,1238.4949364821175,19248.0,1497.0,-3945.0
councildist_2023,2023,31,"HINCP>= $200,000_E",8096.0,638.8086123092303,6693.0,736.0,1403.0
councildist_2023,2023,33,"HINCP>= $200,000_E",26133.0,1121.8185524833193,31638.0,1453.0,-5505.0
councildist_2023,2023,38,"HINCP>= $200,000_E",10846.0,411.35069550908514,7594.0,619.0,3252.0
councildist_2023,2023,39,"HINCP>= $200,000_E",25154.0,1162.7849156634393,29061.0,1272.0,-3907.0
councildist_2023,2023,41,"HINCP>= $200,000_E",5939.0,442.25457981572345,3912.0,474.0,2027.0
councildist_2023,2023,43,"HINCP>= $200,000_E",6055.0,447.9554012212667,4399.0,499.0,1656.0
councildist_2023,2023,49,"HINCP>= $200,000_E",9102.0,868.1270996092566,7496.0,637.0,1606.0
councildist_2023,2023,6,HISP1_E,26107.0,2248.692382650774,19364.0,2404.0,6743.0
councildist_2023,2023,7,HISP1_E,55263.0,2357.9099256042578,61508.0,2930.0,-6245.0
councildist_2023,2023,11,HISP1_E,89151.0,3268.425089324896,76371.0,3056.0,12780.0
councildist_2023,2023,14,HISP1_E,115481.0,3394.3187125504414,128322.0,3543.0,-12841.0
councildist_2023,2023,15,HISP1_E,106961.0,2712.0961612103765,114287.0,3371.0,-7326.0
councildist_2023,2023,19,HISP1_E,27333.0,1818.2989715111485,32153.0,2989.0,-4820.0
councildist_2023,2023,21,HISP1_E,98147.0,3407.888010607274,124608.0,3600.0,-26461.0
councildist_2023,2023,25,HISP1_E,96191.0,3295.424077033304,76471.0,2981.0,19720.0
councildist_2023,2023,28,HISP1_E,34455.0,1891.8602937434368,29448.0,2286.0,5007.0
councildist_2023,2023,29,HISP1_E,51711.0,2459.728309401799,42048.0,2348.0,9663.0
councildist_2023,2023,30,HISP1_E,63283.0,2756.9446843505584,54372.0,2919.0,8911.0
councildist_2023,2023,32,HISP1_E,53791.0,1983.2584711873697,61344.0,2983.0,-7553.0
councildist_2023,2023,33,HISP1_E,34640.0,1682.819664912678,20008.0,1537.0,14632.0
councildist_2023,2023,34,HISP1_E,53205.0,1986.545293951351,68696.0,2833.0,-15491.0
councildist_2023,2023,35,HISP1_E,21677.0,1290.7146659304335,25222.0,1925.0,-3545.0
councildist_2023,2023,37,HISP1_E,68653.0,2954.7681570910486,88312.0,3385.0,-19659.0
councildist_2023,2023,38,HISP1_E,47961.0,2009.925153277901,63530.0,2847.0,-15569.0
councildist_2023,2023,39,HISP1_E,31344.0,1612.1963242361194,24091.0,1779.0,7253.0
councildist_2023,2023,42,HISP1_E,50890.0,2436.6682171282187,35108.0,2376.0,15782.0
councildist_2023,2023,44,HISP1_E,23086.0,1494.6495027306723,15941.0,1890.0,7145.0
councildist_2023,2023,47,HISP1_E,29118.0,1782.326717364307,33726.0,2590.0,-4608.0
councildist_2023,2023,48,HISP1_E,20719.0,1766.0935549578533,14959.0,1872.0,5760.0
councildist_2023,2023,11,HISP2_E,85103.0,2331.2556644352157,98251.0,2724.0,-13148.0
councildist_2023,2023,14,HISP2_E,59341.0,2167.4207575654737,47095.0,2596.0,12246.0
councildist_2023,2023,15,HISP2_E,65315.0,2131.4501605298015,58557.0,2991.0,6758.0
councildist_2023,2023,21,HISP2_E,71585.0,2507.139768498732,45183.0,2225.0,26402.0
councildist_2023,2023,25,HISP2_E,72106.0,2430.7111703259657,91919.0,3132.0,-19813.0
councildist_2023,2023,29,HISP2_E,120902.0,3005.77533178011,130569.0,2779.0,-9667.0
councildist_2023,2023,30,HISP2_E,106456.0,2402.500028470221,115318.0,2393.0,-8862.0
councildist_2023,2023,32,HISP2_E,114609.0,2381.319018586022,107161.0,2713.0,7448.0
councildist_2023,2023,33,HISP2_E,141517.0,2884.1502825480925,156685.0,1997.0,-15168.0
councildist_2023,2023,34,HISP2_E,115137.0,2649.7131089757127,99872.0,2597.0,15265.0
councildist_2023,2023,37,HISP2_E,99015.0,2126.5654458721215,79265.0,2698.0,19750.0
councildist_2023,2023,38,HISP2_E,129848.0,2087.647552335987,114417.0,2420.0,15431.0
councildist_2023,2023,39,HISP2_E,141415.0,3044.5865144726513,148622.0,2677.0,-7207.0
councildist_2023,2023,42,HISP2_E,116597.0,2912.0632404892417,132226.0,2845.0,-15629.0
councildist_2023,2023,44,HISP2_E,150279.0,2774.4244113254495,157423.0,2774.0,-7144.0
councildist_2023,2023,48,HISP2_E,155802.0,3170.5224538852194,161670.0,2685.0,-5868.0
councildist_2023,2023,8,JWRIP1_E,6879.0,818.4023471129967,5212.0,663.0,1667.0
councildist_2023,2023,12,JWRIP1_E,26843.0,1407.151888966891,23405.0,1595.0,3438.0
councildist_2023,2023,19,JWRIP1_E,31200.0,1314.7757928730002,37321.0,1674.0,-6121.0
councildist_2023,2023,20,JWRIP1_E,29059.0,1467.4681952854885,21045.0,1573.0,8014.0
councildist_2023,2023,34,JWRIP1_E,11802.0,661.06951540248,8214.0,829.0,3588.0
councildist_2023,2023,40,JWRIP1_E,14923.0,964.5119737271824,12660.0,1241.0,2263.0
councildist_2023,2023,23,JWRIP2_E,6209.0,482.5576689153486,8063.0,1023.0,-1854.0
councildist_2023,2023,18,JWTRNS10_E,3085.0,504.4187112037325,4690.0,686.0,-1605.0
councildist_2023,2023,19,JWTRNS10_E,5550.0,617.8381172718058,2671.0,430.0,2879.0
councildist_2023,2023,20,JWTRNS10_E,7046.0,858.6538736324952,10663.0,1372.0,-3617.0
councildist_2023,2023,33,JWTRNS10_E,9760.0,639.7334085558098,13401.0,978.0,-3641.0
councildist_2023,2023,39,JWTRNS10_E,10038.0,935.1140402886527,7871.0,734.0,2167.0
councildist_2023,2023,43,JWTRNS10_E,7393.0,546.6838911480567,8945.0,818.0,-1552.0
councildist_2023,2023,44,JWTRNS10_E,10025.0,663.8284222787328,12120.0,789.0,-2095.0
councildist_2023,2023,47,JWTRNS10_E,6940.0,531.8483102379084,4739.0,502.0,2201.0
councildist_2023,2023,21,JWTRNS11_E,6466.0,784.0959348621409,3743.0,564.0,2723.0
councildist_2023,2023,38,JWTRNS11_E,15220.0,792.3247370309349,10652.0,887.0,4568.0
councildist_2023,2023,39,JWTRNS11_E,22506.0,1098.3561922023036,27673.0,1476.0,-5167.0
councildist_2023,2023,40,JWTRNS11_E,10860.0,728.9269796602507,13113.0,1094.0,-2253.0
councildist_2023,2023,41,JWTRNS11_E,9007.0,682.9068622011955,5925.0,754.0,3082.0
councildist_2023,2023,44,JWTRNS11_E,9083.0,622.5435117318435,6901.0,772.0,2182.0
councildist_2023,2023,4,JWTRNS2_E,35471.0,1719.2677578533423,29510.0,2134.0,5961.0
councildist_2023,2023,5,JWTRNS2_E,39329.0,2219.7977194290834,44256.0,2455.0,-4927.0
councildist_2023,2023,19,JWTRNS2_E,21288.0,1102.5624504782186,18357.0,1124.0,2931.0
councildist_2023,2023,20,JWTRNS2_E,23198.0,1433.7504059589878,27249.0,1781.0,-4051.0
councildist_2023,2023,23,JWTRNS2_E,22769.0,804.8060529466981,19536.0,1356.0,3233.0
councildist_2023,2023,33,JWTRNS2_E,43526.0,1348.4056404846706,40091.0,1592.0,3435.0
councildist_2023,2023,34,JWTRNS2_E,41906.0,1316.270291984791,49374.0,1977.0,-7468.0
councildist_2023,2023,39,JWTRNS2_E,37591.0,1477.5333756255282,40962.0,1568.0,-3371.0
councildist_2023,2023,40,JWTRNS2_E,42167.0,1440.2386858656469,48875.0,2188.0,-6708.0
councildist_2023,2023,44,JWTRNS2_E,26895.0,1151.807061902011,18825.0,1249.0,8070.0
councildist_2023,2023,12,LANPArabic_E,863.0,236.43201200846664,382.0,213.0,481.0
councildist_2023,2023,26,LANPArabic_E,2290.0,568.4382530839931,1275.0,368.0,1015.0
councildist_2023,2023,42,LANPArabic_E,843.0,406.0904149521712,157.0,157.0,686.0
councildist_2023,2023,1,"LANPChinese, incl. Mandarin, Cantonese_E",21782.0,1477.1142346261308,36686.0,3116.0,-14904.0
councildist_2023,2023,2,"LANPChinese, incl. Mandarin, Cantonese_E",21834.0,1365.4615388439147,9938.0,1288.0,11896.0
councildist_2023,2023,12,"LANPChinese, incl. Mandarin, Cantonese_E",846.0,292.71330370900876,300.0,246.0,546.0
councildist_2023,2023,19,"LANPChinese, incl. Mandarin, Cantonese_E",53346.0,2236.6429876923307,32273.0,2221.0,21073.0
councildist_2023,2023,20,"LANPChinese, incl. Mandarin, Cantonese_E",59878.0,2902.817617605176,82403.0,3803.0,-22525.0
councildist_2023,2023,21,"LANPChinese, incl. Mandarin, Cantonese_E",13185.0,1320.0822406307602,9217.0,1177.0,3968.0
councildist_2023,2023,25,"LANPChinese, incl. Mandarin, Cantonese_E",12768.0,1259.0383513624076,15854.0,1631.0,-3086.0
councildist_2023,2023,27,"LANPChinese, incl. Mandarin, Cantonese_E",1755.0,360.43981341264384,881.0,304.0,874.0
councildist_2023,2023,30,"LANPChinese, incl. Mandarin, Cantonese_E",10398.0,820.8043322208971,14516.0,1399.0,-4118.0
councildist_2023,2023,38,"LANPChinese, incl. Mandarin, Cantonese_E",31177.0,1313.7798750473412,40053.0,2366.0,-8876.0
councildist_2023,2023,39,"LANPChinese, incl. Mandarin, Cantonese_E",11210.0,728.8923848917738,3756.0,592.0,7454.0
councildist_2023,2023,40,"LANPChinese, incl. Mandarin, Cantonese_E",3093.0,366.14669401240747,1602.0,406.0,1491.0
councildist_2023,2023,42,"LANPChinese, incl. Mandarin, Cantonese_E",1336.0,394.5783570811645,625.0,297.0,711.0
councildist_2023,2023,43,"LANPChinese, incl. Mandarin, Cantonese_E",43125.0,1879.9030452086008,68483.0,3474.0,-25358.0
councildist_2023,2023,44,"LANPChinese, incl. Mandarin, Cantonese_E",18071.0,1156.1708501857872,9355.0,1206.0,8716.0
councildist_2023,2023,45,"LANPChinese, incl. Mandarin, Cantonese_E",2723.0,342.38736443914223,1843.0,431.0,880.0
councildist_2023,2023,47,"LANPChinese, incl. Mandarin, Cantonese_E",24999.0,1451.1111644737564,18121.0,1366.0,6878.0
councildist_2023,2023,23,LANPFrench/Haitian/Cajun_E,7168.0,775.004872597653,3310.0,676.0,3858.0
councildist_2023,2023,25,LANPFrench/Haitian/Cajun_E,1272.0,319.8148491869694,679.0,256.0,593.0
councildist_2023,2023,30,LANPFrench/Haitian/Cajun_E,801.0,252.39925344904933,353.0,161.0,448.0
councildist_2023,2023,32,LANPFrench/Haitian/Cajun_E,1656.0,359.0280254634732,696.0,285.0,960.0
councildist_2023,2023,44,LANPFrench/Haitian/Cajun_E,2639.0,360.3961116627773,651.0,244.0,1988.0
councildist_2023,2023,45,LANPFrench/Haitian/Cajun_E,16249.0,1247.1866388202,19765.0,1837.0,-3516.0
councildist_2023,2023,48,LANPFrench/Haitian/Cajun_E,2619.0,413.43615137507777,1017.0,316.0,1602.0
councildist_2023,2023,33,LANPGerman/West Germanic_E,16163.0,1783.531373076873,33041.0,2800.0,-16878.0
councildist_2023,2023,34,LANPGerman/West Germanic_E,14352.0,1733.10357048281,8908.0,1911.0,5444.0
councildist_2023,2023,36,LANPGerman/West Germanic_E,8846.0,1156.8945746907607,2789.0,961.0,6057.0
councildist_2023,2023,37,LANPGerman/West Germanic_E,559.0,277.25427204609963,132.0,111.0,427.0
councildist_2023,2023,38,LANPGerman/West Germanic_E,6135.0,486.2868622616117,2905.0,990.0,3230.0
councildist_2023,2023,39,LANPGerman/West Germanic_E,13239.0,960.7720736229325,8377.0,1345.0,4862.0
councildist_2023,2023,41,LANPGerman/West Germanic_E,2110.0,256.3728406495045,798.0,410.0,1312.0
councildist_2023,2023,43,LANPGerman/West Germanic_E,5300.0,430.5869068639427,2020.0,590.0,3280.0
councildist_2023,2023,44,LANPGerman/West Germanic_E,28368.0,1881.785212786979,43205.0,3221.0,-14837.0
councildist_2023,2023,45,LANPGerman/West Germanic_E,2350.0,423.0551681849261,1443.0,383.0,907.0
councildist_2023,2023,4,LANPKorean_E,2251.0,524.0346665062625,1315.0,359.0,936.0
councildist_2023,2023,14,LANPKorean_E,350.0,156.63855905138436,77.0,114.0,273.0
councildist_2023,2023,21,LANPKorean_E,1103.0,353.47767930295873,394.0,207.0,709.0
councildist_2023,2023,23,LANPKorean_E,4970.0,654.2026807459681,7697.0,1239.0,-2727.0
councildist_2023,2023,24,LANPKorean_E,3224.0,860.1960631490475,1719.0,469.0,1505.0
councildist_2023,2023,31,LANPKorean_E,402.0,128.94049293377026,60.0,95.0,342.0
councildist_2023,2023,40,LANPKorean_E,60.0,52.15976467450259,346.0,146.0,-286.0
councildist_2023,2023,50,LANPKorean_E,1187.0,453.73023017561906,438.0,229.0,749.0
councildist_2023,2023,21,LANPOther Asian and Pacific Island_E,5326.0,830.2231725576471,1834.0,795.0,3492.0
councildist_2023,2023,23,LANPOther Asian and Pacific Island_E,2533.0,502.5736851944475,4795.0,1111.0,-2262.0
councildist_2023,2023,25,LANPOther Asian and Pacific Island_E,5214.0,788.2756790378355,8236.0,1327.0,-3022.0
councildist_2023,2023,27,LANPOther Asian and Pacific Island_E,1095.0,285.8491593682449,251.0,208.0,844.0
councildist_2023,2023,31,LANPOther Asian and Pacific Island_E,1720.0,410.79027909165205,304.0,221.0,1416.0
councildist_2023,2023,40,LANPOther Asian and Pacific Island_E,1828.0,463.8190553884863,790.0,309.0,1038.0
councildist_2023,2023,46,LANPOther Asian and Pacific Island_E,1182.0,349.30573098335384,523.0,226.0,659.0
councildist_2023,2023,11,LANPOther Indo-European_E,4915.0,770.3108055348713,8790.0,1290.0,-3875.0
councildist_2023,2023,12,LANPOther Indo-European_E,5408.0,692.1751867300588,1636.0,524.0,3772.0
councildist_2023,2023,13,LANPOther Indo-European_E,12508.0,1417.6579479948552,16027.0,1549.0,-3519.0
councildist_2023,2023,14,LANPOther Indo-European_E,3851.0,648.5699757421953,1683.0,538.0,2168.0
councildist_2023,2023,15,LANPOther Indo-European_E,2746.0,379.08835336385,1785.0,498.0,961.0
councildist_2023,2023,17,LANPOther Indo-European_E,2465.0,319.8154104250873,1314.0,632.0,1151.0
councildist_2023,2023,18,LANPOther Indo-European_E,11765.0,1357.4980535161194,16181.0,1943.0,-4416.0
councildist_2023,2023,19,LANPOther Indo-European_E,12305.0,1249.2720070726998,15251.0,1449.0,-2946.0
councildist_2023,2023,21,LANPOther Indo-European_E,14931.0,1541.3065604001742,5858.0,1273.0,9073.0
councildist_2023,2023,23,LANPOther Indo-European_E,15568.0,1126.7236106615337,25170.0,2318.0,-9602.0
councildist_2023,2023,24,LANPOther Indo-European_E,17623.0,1892.1003959279703,24013.0,2112.0,-6390.0
councildist_2023,2023,25,LANPOther Indo-European_E,14997.0,1486.4968323987823,23756.0,2511.0,-8759.0
councildist_2023,2023,28,LANPOther Indo-European_E,16436.0,1174.2233540219113,11971.0,1497.0,4465.0
councildist_2023,2023,31,LANPOther Indo-European_E,9744.0,1126.934813450615,2594.0,836.0,7150.0
councildist_2023,2023,39,LANPOther Indo-European_E,6884.0,797.2283496329388,11563.0,1665.0,-4679.0
councildist_2023,2023,44,LANPOther Indo-European_E,11554.0,1149.4976123835077,8663.0,1206.0,2891.0
councildist_2023,2023,13,LANPOther and Unspecified Languages_E,3362.0,843.8142135823067,1642.0,429.0,1720.0
councildist_2023,2023,23,LANPOther and Unspecified Languages_E,2653.0,400.27108709104755,1321.0,386.0,1332.0
councildist_2023,2023,32,LANPOther and Unspecified Languages_E,1548.0,360.7309416689654,671.0,300.0,877.0
councildist_2023,2023,38,LANPOther and Unspecified Languages_E,1804.0,283.0045790856949,882.0,336.0,922.0
councildist_2023,2023,43,LANPOther and Unspecified Languages_E,2299.0,455.88801513310045,1213.0,410.0,1086.0
councildist_2023,2023,50,LANPOther and Unspecified Languages_E,2523.0,708.4350333683497,1091.0,393.0,1432.0
councildist_2023,2023,14,LANPRussian/Polish/Slavic_E,854.0,207.4396249160921,162.0,163.0,692.0
councildist_2023,2023,21,LANPRussian/Polish/Slavic_E,2637.0,693.7084629115606,1294.0,525.0,1343.0
councildist_2023,2023,28,LANPRussian/Polish/Slavic_E,532.0,194.91919775949245,31.0,97.0,501.0
councildist_2023,2023,34,LANPRussian/Polish/Slavic_E,8220.0,948.4724777481434,3628.0,653.0,4592.0
councildist_2023,2023,38,LANPRussian/Polish/Slavic_E,7408.0,762.9480844370607,4515.0,705.0,2893.0
councildist_2023,2023,40,LANPRussian/Polish/Slavic_E,6684.0,723.8811223719425,3923.0,991.0,2761.0
councildist_2023,2023,45,LANPRussian/Polish/Slavic_E,6080.0,663.3421560658811,4455.0,687.0,1625.0
councildist_2023,2023,47,LANPRussian/Polish/Slavic_E,28382.0,1300.2064398040336,20049.0,1580.0,8333.0
councildist_2023,2023,48,LANPRussian/Polish/Slavic_E,47633.0,2103.2146209165116,66497.0,2909.0,-18864.0
councildist_2023,2023,11,LANPSpanish_E,70806.0,2869.8173279982934,58510.0,3218.0,12296.0
councildist_2023,2023,14,LANPSpanish_E,94070.0,2954.6818285665236,105219.0,4451.0,-11149.0
councildist_2023,2023,21,LANPSpanish_E,85407.0,3038.3745742161423,108669.0,4868.0,-23262.0
councildist_2023,2023,25,LANPSpanish_E,83590.0,2946.928115791536,66621.0,3406.0,16969.0
councildist_2023,2023,28,LANPSpanish_E,26062.0,1585.0443228824186,21755.0,2012.0,4307.0
councildist_2023,2023,29,LANPSpanish_E,39572.0,2030.4736960417229,32111.0,2222.0,7461.0
councildist_2023,2023,30,LANPSpanish_E,47112.0,2399.835160863484,39874.0,2734.0,7238.0
councildist_2023,2023,33,LANPSpanish_E,23971.0,1402.6454576157332,12534.0,1241.0,11437.0
councildist_2023,2023,34,LANPSpanish_E,38740.0,1718.50091889325,51131.0,2834.0,-12391.0
councildist_2023,2023,35,LANPSpanish_E,13079.0,1067.6059053943463,16133.0,1677.0,-3054.0
councildist_2023,2023,37,LANPSpanish_E,52272.0,2673.8079390004177,69003.0,3705.0,-16731.0
